generation,individual_idx,fitness,size,temperature_C,time_min,hmim_mM,zn_source_mM,ratio,stirring,counterion,solvent_name
7,27,-27.52894000000002,127.52894000000002,24.558616606835397,32.32760970678649,0.08784665945333905,0.003949585114811728,0.0449599920974753,Yes,NO3-,Methanol
7,28,-7.584444444444458,92.41555555555554,25.276084706047357,24.33785985822046,0.03557150721168954,0.001995273700627301,0.056091907738213924,Yes,NO3-,Methanol
7,29,-32.70604000000003,132.70604000000003,26.845042974523952,21.954440144072443,0.08484989637740606,0.009189894013505995,0.1083076633662583,Yes,NO3-,Methanol
7,30,-25.725459999999998,125.72546,26.845042974523952,21.954440144072443,0.08484989637740606,0.017365634420781643,0.2046630009250758,Yes,NO3-,Methanol
7,31,-42.59577476190472,142.59577476190472,24.558616606835397,32.32760970678649,0.08784665945333905,0.008192101286583807,0.09325455671920174,Yes,NO3-,Ethanol
7,32,-33.423273333333356,133.42327333333336,24.558616606835397,32.32760970678649,0.10674252300304875,0.00993811718713903,0.09310363768387955,Yes,NO3-,Methanol
7,33,-1.4698866666666675,101.46988666666667,24.558616606835397,32.32760970678649,0.09584853069616354,0.0024626867017628557,0.02569352585664026,Yes,NO3-,Methanol
7,34,-4.417019999999994,104.41702,24.558616606835397,31.421456427415375,0.03372467894692506,0.0024626867017628557,0.07302328083355698,Yes,NO3-,Methanol
7,35,-1.0506912698412805,101.05069126984128,26.272635755707736,28.823925829257952,0.02073736293096936,0.001872237281972522,0.09028328665533969,Yes,NO3-,Methanol
7,36,-7.227363492063489,107.22736349206349,26.272635755707736,28.823925829257952,0.033526732505120276,0.001872237281972522,0.05584311807560101,Yes,NO3-,Methanol
7,37,-7.584444444444458,92.41555555555554,25.859621557611664,24.33785985822046,0.03557150721168954,0.001995273700627301,0.056091907738213924,Yes,NO3-,Methanol
7,38,-0.013433333333324526,100.01343333333332,26.383908692745585,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
7,39,-34.40540666666669,134.4054066666667,26.845042974523952,21.954440144072443,0.08484989637740606,0.0076202550097000206,0.08980865428291969,Yes dropwise,NO3-,Methanol
7,40,-23.50114920634924,123.50114920634924,28.798692132445616,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes dropwise,NO3-,Methanol
7,41,-0.013433333333324526,100.01343333333332,26.845042974523952,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
7,42,-5.73403015873015,105.73403015873015,24.558616606835397,32.32760970678649,0.052259383491485116,0.001872237281972522,0.03582585857097941,Yes,NO3-,Methanol
7,43,-3.697019999999995,103.69702,24.558616606835397,25.24937566332736,0.03372467894692506,0.0024626867017628557,0.07302328083355698,Yes,NO3-,Methanol
7,44,-1.857877777777773,101.85787777777777,24.558616606835397,31.421456427415375,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
7,45,-10.707433333333313,110.70743333333331,26.845042974523952,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes dropwise,NO3-,Methanol
7,46,-3.000099999999989,103.00009999999999,24.558616606835397,18.8208746334444,0.08784665945333905,0.001872237281972522,0.021312560928591556,Yes,NO3-,Methanol
7,47,-38.09936666666667,138.09936666666667,24.558616606835397,24.33785985822046,0.03557150721168954,0.014897529097716572,0.41880511300968803,Yes,NO3-,Methanol
7,48,-0.013433333333324526,100.01343333333332,24.558616606835397,24.33785985822046,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
7,49,-0.013433333333324526,100.01343333333332,25.76426807532583,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
8,0,-0.013433333333324526,100.01343333333332,25.76426807532583,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
8,1,-7.47493333333334,107.47493333333334,25.76426807532583,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Ethanol
8,2,-114.69644444444444,214.69644444444444,25.76426807532583,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,ClO4-,Methanol
8,3,-1.857877777777773,101.85787777777777,26.845042974523952,32.25835789924638,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
8,4,-80.81357777777777,180.81357777777777,26.845042974523952,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Water
8,5,-1.857877777777773,101.85787777777777,26.383908692745585,29.7962366546302,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
8,6,-2.4080199999999934,102.40802,25.868839026796543,21.954440144072443,0.04748076180235765,0.0024626867017628557,0.05186704274067842,Yes,NO3-,Methanol
8,7,-13.933688888888867,113.93368888888887,24.558616606835397,32.32760970678649,0.002742567163846929,0.001872237281972522,0.6826586807618532,Yes,NO3-,Methanol
8,8,-37.71348333333336,137.71348333333336,24.558616606835397,32.32760970678649,0.10674252300304875,0.001872237281972522,0.017539751069206484,Initial,NO3-,Methanol
8,9,-0.013433333333324526,100.01343333333332,25.76426807532583,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
8,10,-126.40755555555555,226.40755555555555,26.845042974523952,21.954440144072443,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,CH3COO-,Methanol
8,11,-0.013433333333324526,100.01343333333332,25.76426807532583,23.08248958118254,0.08484989637740606,0.001872237281972522,0.022065286605005965,Yes,NO3-,Methanol
